,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
43,2018-02-13,213.7688953,2000,-364.8154917,314.7839182,213.7688953,213.7688953,-251.9177338,-251.9177338,-251.9177338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.98078882,-74.98078882,-74.98078882,-176.936945,-176.936945,-176.936945,0,0,0,0
44,2018-02-14,213.8760402,2000,-340.5684511,375.7918259,213.8760402,213.8760402,-184.2465395,-184.2465395,-184.2465395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.874886623,-6.874886623,-6.874886623,-177.3716529,-177.3716529,-177.3716529,0,0,0,29.62950075
45,2018-02-15,213.9831852,2000,-162.7073898,507.7921181,213.9831852,213.9831852,-45.92670479,-45.92670479,-45.92670479,0,0,0,0,0,0,0,0,0,170.2075459,170.2075459,170.2075459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.2075459,170.2075459,170.2075459,0,0,0,-38.74206177,-38.74206177,-38.74206177,-177.392189,-177.392189,-177.392189,0,0,0,168.0564804
46,2018-02-16,214.0903301,2000,-66.91539105,560.7681723,214.0903301,214.0903301,35.43883652,35.43883652,35.43883652,0,0,0,0,0,0,0,0,0,240.6155171,240.6155171,240.6155171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.6155171,240.6155171,240.6155171,0,0,0,-28.23460952,-28.23460952,-28.23460952,-176.942071,-176.942071,-176.942071,0,0,0,249.5291666
47,2018-02-17,214.197475,2000,78.4927844,735.9280165,214.197475,214.197475,216.6617103,216.6617103,216.6617103,0,0,0,0,0,0,0,0,0,240.6155171,240.6155171,240.6155171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.6155171,240.6155171,240.6155171,0,0,0,152.0203959,152.0203959,152.0203959,-175.9742027,-175.9742027,-175.9742027,0,0,0,430.8591853
48,2018-02-18,214.3046199,2000,-1.277492502,681.8191519,214.3046199,214.3046199,127.8380105,127.8380105,127.8380105,0,0,0,0,0,0,0,0,0,70.40797111,70.40797111,70.40797111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.40797111,70.40797111,70.40797111,0,0,0,231.8825316,231.8825316,231.8825316,-174.4524922,-174.4524922,-174.4524922,0,0,0,342.1426305
49,2018-02-19,214.4117649,2000,-510.7996891,173.9983211,214.4117649,214.4117649,-407.4237733,-407.4237733,-407.4237733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.0705808,-235.0705808,-235.0705808,-172.3531925,-172.3531925,-172.3531925,0,0,0,0
50,2018-02-20,214.5189098,2000,-374.3067696,299.6635114,214.5189098,214.5189098,-244.6467046,-244.6467046,-244.6467046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.98078882,-74.98078882,-74.98078882,-169.6659158,-169.6659158,-169.6659158,0,0,0,0
51,2018-02-21,214.6260547,2000,-308.1008114,378.7838254,214.6260547,214.6260547,-173.2691699,-173.2691699,-173.2691699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.874886623,-6.874886623,-6.874886623,-166.3942833,-166.3942833,-166.3942833,0,0,0,41.35688479
52,2018-02-22,214.7331997,2000,-345.9928814,366.0564645,214.7331997,214.7331997,-201.2982442,-201.2982442,-201.2982442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.74206177,-38.74206177,-38.74206177,-162.5561825,-162.5561825,-162.5561825,0,0,0,13.43495541
53,2018-02-23,214.8403446,2000,-313.2152038,385.808584,214.8403446,214.8403446,-186.4182231,-186.4182231,-186.4182231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.23460952,-28.23460952,-28.23460952,-158.1836136,-158.1836136,-158.1836136,0,0,0,28.42212149
54,2018-02-24,214.9474895,2000,-136.1783026,541.6514674,214.9474895,214.9474895,-1.301725469,-1.301725469,-1.301725469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0203959,152.0203959,152.0203959,-153.3221214,-153.3221214,-153.3221214,0,0,0,213.645764
55,2018-02-25,215.0546344,2000,-29.63624325,646.5871026,215.0546344,215.0546344,83.85271273,83.85271273,83.85271273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8825316,231.8825316,231.8825316,-148.0298189,-148.0298189,-148.0298189,0,0,0,298.9073472
56,2018-02-26,215.1617794,2000,-492.602292,179.6917291,215.1617794,215.1617794,-377.4466025,-377.4466025,-377.4466025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.0705808,-235.0705808,-235.0705808,-142.3760217,-142.3760217,-142.3760217,0,0,0,0
57,2018-02-27,215.2689243,2000,-343.9305418,337.4451759,215.2689243,215.2689243,-211.4203157,-211.4203157,-211.4203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.98078882,-74.98078882,-74.98078882,-136.4395269,-136.4395269,-136.4395269,0,0,0,3.848608629
58,2018-02-28,215.3760693,2000,-277.6393099,416.2330579,215.3760693,215.3760693,-137.1814632,-137.1814632,-137.1814632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.874886622,-6.874886622,-6.874886622,-130.3065766,-130.3065766,-130.3065766,0,0,0,78.19460608
59,2018-03-01,215.4832143,2000,-164.5257336,513.5828106,215.4832143,215.4832143,-53.84183124,-53.84183124,-53.84183124,0,0,0,0,0,0,0,0,0,108.9687923,108.9687923,108.9687923,108.9687923,108.9687923,108.9687923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.74206177,-38.74206177,-38.74206177,-124.0685618,-124.0685618,-124.0685618,0,0,0,161.6413831
60,2018-03-02,215.5903593,2000,-319.3675685,356.1127523,215.5903593,215.5903593,-180.0472587,-180.0472587,-180.0472587,0,0,0,0,0,0,0,0,0,-33.99312265,-33.99312265,-33.99312265,-33.99312265,-33.99312265,-33.99312265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.23460952,-28.23460952,-28.23460952,-117.8195266,-117.8195266,-117.8195266,0,0,0,35.54310056
61,2018-03-03,215.6975043,2000,-89.28986391,578.4510747,215.6975043,215.6975043,40.3668526,40.3668526,40.3668526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0203959,152.0203959,152.0203959,-111.6535433,-111.6535433,-111.6535433,0,0,0,256.0643569
62,2018-03-04,215.8046493,2000,4.010225687,669.1150028,215.8046493,215.8046493,126.2204994,126.2204994,126.2204994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8825316,231.8825316,231.8825316,-105.6620322,-105.6620322,-105.6620322,0,0,0,342.0251487
63,2018-03-05,215.9117943,2000,-452.2890748,213.1926634,215.9117943,215.9117943,-335.001683,-335.001683,-335.001683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-235.0705808,-235.0705808,-235.0705808,-99.93110218,-99.93110218,-99.93110218,0,0,0,0
64,2018-03-06,216.0189392,2000,-268.4829663,386.6057759,216.0189392,216.0189392,-169.5197819,-169.5197819,-169.5197819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.98078882,-74.98078882,-74.98078882,-94.53899305,-94.53899305,-94.53899305,0,0,0,46.49915737
