year,avgTemp,minTemp,maxTemp,corona,result
20190827,26,22,29,0,318
20190828,26,24,30,0,531
20190829,23,20,26,0,418
20190830,23,20,27,0,483
20190831,24,19,29,0,799
20190901,24,19,28,0,755
20190903,24,22,28,0,473
20190904,23,21,26,0,315
20190905,23,22,28,0,302
20190906,25,22,29,0,416
20190907,26,23,30,0,286
20190908,25,23,27,0,578
20190910,24,22,27,0,252
20190911,24,20,29,0,365
20190912,21,19,23,0,589
20190913,23,18,29,0,1008
20190914,22,21,24,0,801
20190915,24,20,30,0,1158
20190917,24,18,29,0,473
20190918,21,16,25,0,688
20190919,20,14,26,0,583
20190920,20,16,24,0,525
20190921,20,18,22,0,616
20190922,19,17,20,0,610
20190924,20,14,27,0,663
20190925,21,15,27,0,595
20190926,23,18,29,0,602
20190927,23,20,27,0,530
20190928,24,19,29,0,709
20190929,23,18,29,0,888
20191001,23,18,28,0,811
20191002,22,20,24,0,604
20191003,22,20,27,0,917
20191004,22,18,28,0,770
20191005,19,15,22,0,680
20191006,18,13,23,0,1156
20191008,15,11,20,0,900
20191009,14,8,20,0,1120
20191010,15,11,20,0,780
20191011,19,13,26,0,729
20191012,18,13,23,0,1223
20191013,17,12,24,0,1242
20191015,15,9,20,0,918
20191016,15,9,21,0,934
20191017,15,11,22,0,776
20191018,17,12,23,0,697
20191019,17,12,23,0,921
20191020,17,12,23,0,1103
20191022,18,13,24,0,937
20191023,17,14,21,0,830
20191024,18,15,24,0,911
20191025,17,13,22,0,772
20191026,10,7,15,0,1172
20191027,11,5,17,0,1334
20191029,13,8,18,0,754
20191030,11,5,18,0,1043
20191031,15,8,20,0,1176
20191101,15,11,21,0,1047
20191102,14,8,19,0,1239
20191103,15,9,22,0,1505
20191105,12,8,18,0,1207
20191106,11,6,17,0,1017
20191107,9,5,14,0,898
20191108,7,1,13,0,765
20191109,10,4,17,0,1124
20191110,10,6,15,0,1074
20191112,9,5,15,0,779
20191113,7,3,11,0,480
20191114,1,-3,5,0,594
20191115,6,1,8,0,164
20191116,7,4,13,0,724
20191117,8,6,11,0,437
20191119,0,-4,4,0,450
20191120,1,-5,6,0,398
20191121,4,-2,9,0,443
20191122,10,3,17,0,515
20191123,12,8,18,0,720
20191124,10,5,16,0,493
20191126,7,1,14,0,519
20191127,3,0,7,0,524
20191128,4,-1,10,0,543
20191129,2,-3,7,0,426
20191130,4,-1,9,0,687
20191201,5,2,6,0,474
20191203,1,-5,4,0,440
20191204,2,-2,7,0,435
20191205,-4,-9,0,0,377
20191206,-6,-11,-1,0,351
20191207,-2,-6,1,0,390
20191208,-1,-6,5,0,486
20191210,8,6,11,0,305
20191211,6,0,10,0,286
20191212,-1,-4,3,0,467
20191213,2,-4,6,0,387
20191214,3,0,6,0,530
20191215,5,0,11,0,653
20191217,8,3,10,0,271
20191218,1,-2,5,0,380
20191219,-1,-5,3,0,328
20191220,-1,-4,2,0,319
20191221,-1,-5,2,0,407
20191222,4,0,8,0,526
20191224,1,-3,7,0,363
20191225,2,-3,7,0,565
20191226,2,-2,4,0,321
20191227,-2,-5,3,0,361
20191228,1,-4,6,0,532
20191229,4,1,6,0,589
20191231,-8,-11,-5,0,220
20200101,-2,-7,0,0,536
20200102,1,-1,4,0,329
20200103,0,-3,5,0,311
20200104,1,-3,6,0,521
20200105,1,-3,7,0,598
20200107,6,4,8,0,184
20200108,2,0,9,0,307
20200109,-1,-3,2,0,324
20200110,-1,-4,4,0,310
20200111,0,-3,4,0,411
20200112,-1,-4,3,0,547
20200114,-2,-6,3,0,353
20200115,-3,-6,2,0,308
20200116,-2,-6,3,0,336
20200117,-1,-5,5,0,299
20200118,0,-4,6,0,446
20200119,2,0,5,0,426
20200121,0,-6,6,0,369
20200122,3,0,8,0,359
20200123,5,0,10,0,370
20200124,3,-1,7,1,462
20200125,4,1,9,0,689
20200126,6,0,12,0,878
20200127,6,5,8,0,438
20200128,7,4,10,0,373
20200129,6,3,10,0,399
20200130,5,1,10,3,460
20200131,4,1,9,3,377
20200201,3,-1,8,0,584
20200202,2,-2,5,0,501
20200204,-2,-6,4,0,344
20200205,-8,-11,-5,2,262
20200206,-6,-12,0,1,260
20200207,-2,-7,2,0,266
20200208,0,-2,4,0,590
20200209,-1,-6,4,0,699
20200211,7,-1,15,0,537
20200212,7,7,8,0,166
20200213,7,5,9,0,430
20200214,8,3,15,0,386
20200215,10,6,16,0,637
20200216,-1,-4,8,1,379
20200218,-4,-8,1,0,376
20200219,1,-4,6,1,429
20200220,5,-1,11,1,425
20200221,7,2,11,7,347
20200222,4,0,8,3,310
20200223,3,-3,8,1,834
20200225,7,5,9,9,240
20200226,6,3,10,19,696
20200227,6,1,13,6,668
20200228,5,4,6,12,279
20200229,8,5,13,9,600
20200301,6,3,10,6,904
20200303,5,0,11,1,722
20200304,2,-1,5,4,527
20200305,1,-3,6,2,595
20200306,4,-3,10,1,711
20200307,7,1,14,8,600
20200308,9,2,17,6,1610
20200310,6,3,11,26,209
20200311,4,0,8,45,709
20200312,7,0,13,14,600
20200313,5,0,9,12,796
20200314,4,-3,9,9,600
20200315,4,0,9,8,600
20200317,7,3,12,13,620
20200318,10,3,17,3,892
20200319,9,6,12,12,378
20200320,9,3,14,17,963
20200321,13,8,20,15,600
20200322,11,6,17,10,600
20200324,11,5,18,4,1016
20200325,13,6,19,3,1084
20200326,15,8,21,13,880
20200327,12,7,16,12,884
20200328,8,5,13,17,600
20200329,9,1,16,24,600
20200331,12,5,19,28,600
20200401,11,6,17,24,924
20200402,9,3,16,16,931
20200403,10,5,16,19,900
20200404,9,5,13,20,600
20200405,7,2,14,25,600
20200407,11,6,17,8,849
20200408,9,5,14,10,954
20200409,9,4,15,9,894
20200410,11,6,17,5,891
20200411,10,6,16,3,1197
20200412,10,4,16,2,1359
20200414,13,8,20,3,947
20200415,13,7,20,6,1313
20200416,16,9,24,0,777
20200417,13,10,15,2,325
20200418,14,9,20,2,1458
20200419,12,10,16,1,1025
20200421,7,5,10,2,591
20200422,6,4,8,2,506
20200423,8,3,13,0,668
20200424,10,4,14,0,668
20200425,13,10,17,1,1097
20200426,12,7,19,0,1434
20200428,14,8,20,4,817
20200429,15,9,21,0,772
20200430,17,9,23,0,1473
20200501,20,16,26,1,1132
20200502,20,18,24,1,1165
20200503,22,17,27,2,1185
20200505,16,13,19,0,1350
20200506,19,11,28,0,705
20200507,21,15,27,0,737
20200508,20,14,27,0,713
20200509,14,13,17,11,293
20200510,14,13,17,11,400
20200512,14,11,19,21,617
20200513,16,10,22,13,831
20200514,19,12,25,5,888
20200515,16,14,20,6,338
20200516,17,15,20,11,757
20200517,19,15,25,6,1271
20200519,13,10,17,1,454
20200520,14,9,20,14,775
20200521,17,11,23,3,918
20200522,19,15,23,3,683
20200523,20,17,25,3,1078
20200524,17,14,20,6,899
20200526,16,13,23,16,637
20200527,17,12,24,15,852
20200528,19,14,23,21,774
20200529,21,15,28,16,555
20200530,22.6,16.5,30,9,621
20200531,21.2,17.6,28,6,727
20200601,19.7,16.6,24.5,2,600
20200602,17.9,14.8,21.8,15,500
20200603,22,17.6,28.4,18,600
20200604,21.9,19.7,26.5,20,700
20200605,23,18.4,28.7,13,600
20200606,24.6,19.2,30.9,23,400
20200607,22.7,19.2,29.2,27,500
20200608,25,19.8,32,18,400
20200609,26.7,20.3,32.8,22,500
20200610,25.8,22.5,32.1,10,700
20200611,26.1,21.7,31.6,19,500
20200612,24.7,21.6,27.6,26,400
20200613,26.9,20.6,33.5,29,400
20200614,24,20.1,28.8,12,600
20200615,23,18.2,28.6,7,900
20200616,24.4,20,30.7,7,398.6830285
20200617,24.3,20.2,30.3,12,600
20200618,23.4,20.3,27.3,13,600
20200619,24.7,21.1,30,25,400
20200620,24.9,20.7,29.7,18,787.4378889
20200621,26.1,19.5,32.7,14,970.0049544
20200622,28.6,21.7,35.4,17,1023.629829
20200623,27.3,23.2,31,5,322.8109336
20200624,22.3,19.9,26.3,6,781.241028
20200625,21.6,20.1,23.4,11,785.3089408
20200626,21.8,19.2,25.7,9,759.8740987
20200627,24.1,20.4,29.6,17,729.2193833
20200628,25.2,21.5,30.1,17,400
20200629,23.8,20.6,26.5,14,400
20200630,20.1,18.4,23.1,7,286.1177077
20200701,21.1,18.1,24.3,9,752.0412622
20200702,24.2,20.4,29.8,13,763.3457338
20200703,25.5,21.6,30.6,12,744.6531477
20200704,24.2,20.4,29.5,7,720.0267497
20200705,23.8,19.9,27.6,16,914.4777878
20200706,25.6,21.8,30.9,3,979.4039764
20200707,24.1,22.1,28.1,3,288.9229959
20200708,25.5,21.3,30.4,10,756.3817139
20200709,27.5,21.8,32.9,8,767.8678123
20200710,24.5,22.7,27.7,8,747.9929381
20200711,25.8,22.2,30.2,8,720.852674
20200712,23.5,21.7,26,7,911.5324666
20200713,18.7,17.7,21.7,13,400
20200714,20.3,17.2,24.3,7,275.1557876
20200715,23.4,18.9,28.7,6,735.8976701
20200716,25,20.4,29.7,7,740.0678265
20200717,26,21.5,31.6,9,712.5097534
20200718,26.1,22.8,31,6,677.5657561
20200719,24,20.6,26.6,10,200
20200720,23.8,22.4,26.6,3,913.3072732
20200721,25,21.4,30.5,21,210.2769773
20200722,23.7,22.6,25.7,16,300
20200723,21.1,18.5,22.6,12,300
20200724,22.5,18.7,26.8,21,300
20200725,24.3,22.3,29,11,596.8613272
20200726,25.4,21.6,29.6,7,779.4516185
20200727,24.3,22.9,25.5,9,400
20200728,24.4,22.7,26.4,6,133.2439222
20200729,23.7,22.6,24.9,9,592.7575823
20200730,25.3,23.4,28.4,3,598.3969955
20200731,26.2,22.8,29.6,8,575.099449
20200801,25.3,24.3,26.9,2,547.2283076
20200802,24.9,23.5,26.4,5,740.0707929
20200803,25,23.9,26.3,5,805.2680432
20200804,27,25,29.4,9,117.1410475
20200805,26.5,25.5,29.1,6,589.1933485
20200806,24.1,22.9,26,9,607.6173823
20200807,24.3,22.6,26.1,9,597.073725
20200808,24.2,22.7,26.1,17,600
20200809,24.9,23.7,25.8,13,786.3592209
20200810,26.5,24.7,29.5,13,300
20200811,24.6,22.4,27.3,6,184.4279362
20200812,27.2,23.5,31.3,15,300
20200813,28,26.3,30.3,26,300
20200814,27.1,26.5,28,32,480
20200815,26.1,25,27,74,240
20200816,27.4,25.3,30.8,146,120
20200817,28.2,26.1,32.2,90,170
20200818,27.5,24,31.9,132,60
20200819,27.1,23.6,31.4,151,80
20200820,27.7,25,31.7,135,110
20200821,26.6,25.2,29.2,126,130
20200822,24.3,21.7,27.6,127,120
20200823,27,23,31,140,100
