,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,buddabirthday,buddabirthday_lower,buddabirthday_upper,childrendays,childrendays_lower,childrendays_upper,crismasday,crismasday_lower,crismasday_upper,holidays,holidays_lower,holidays_upper,independencemovementday,independencemovementday_lower,independencemovementday_upper,koreanday,koreanday_lower,koreanday_upper,liberationday,liberationday_lower,liberationday_upper,memorialday,memorialday_lower,memorialday_upper,nationalfoundationday,nationalfoundationday_lower,nationalfoundationday_upper,newyear,newyear_lower,newyear_upper,thanksgivingday,thanksgivingday_lower,thanksgivingday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,,
906,2013-06-25,2993.89072,25000,-234.6658653,5080.339271,2993.89072,2993.89072,-461.9711373,-461.9711373,-461.9711373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-855.0889953,-855.0889953,-855.0889953,0,0,0,2531.919583,2792,90.68479882
907,2013-06-26,2995.432533,25000,-747.1928473,4611.023673,2995.432533,2995.432533,-1095.60059,-1095.60059,-1095.60059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-881.2610474,-881.2610474,-881.2610474,0,0,0,1899.831943,1851,97.36186155
908,2013-06-27,2996.974345,25000,-921.4472384,4374.548189,2996.974345,2996.974345,-1346.629077,-1346.629077,-1346.629077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-900.7749337,-900.7749337,-900.7749337,0,0,0,1650.345268,2179,75.73865386
909,2013-06-28,2998.516157,25000,-479.376399,4797.147379,2998.516157,2998.516157,-920.4464408,-920.4464408,-920.4464408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619279,-6.624619279,-6.624619279,-913.8218215,-913.8218215,-913.8218215,0,0,0,2078.069716,1863,88.45573181
910,2013-06-29,3000.057969,25000,2040.825416,7308.079022,3000.057969,3000.057969,1624.016728,1624.016728,1624.016728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-920.7231747,-920.7231747,-920.7231747,0,0,0,4624.074697,3071,49.4277207
911,2013-06-30,3001.599782,25000,782.6519836,6136.344094,3001.599782,3001.599782,348.4468943,348.4468943,348.4468943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-921.9205604,-921.9205604,-921.9205604,0,0,0,3350.046676,1926,26.06195868
912,2013-07-01,3003.141594,25000,-4109.852422,1213.741749,3003.141594,3003.141594,-4459.368967,-4459.368967,-4459.368967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-917.9620568,-917.9620568,-917.9620568,0,0,0,-1456.227373,0,#DIV/0!
913,2013-07-02,3004.683406,25000,-270.9084565,5047.918606,3004.683406,3004.683406,-516.3677805,-516.3677805,-516.3677805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-909.4856386,-909.4856386,-909.4856386,0,0,0,2488.315626,1507,34.88283838
914,2013-07-03,3006.225218,25000,-570.7844671,4495.116965,3006.225218,3006.225218,-1111.539552,-1111.539552,-1111.539552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-897.2000096,-897.2000096,-897.2000096,0,0,0,1894.685666,1643,84.68133499
915,2013-07-04,3007.767031,25000,-1014.619095,4390.230687,3007.767031,3007.767031,-1327.717577,-1327.717577,-1327.717577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-881.8634334,-881.8634334,-881.8634334,0,0,0,1680.049454,1612,95.77856987
916,2013-07-05,3009.308843,25000,-394.6197857,4903.693089,3009.308843,3009.308843,-870.8857962,-870.8857962,-870.8857962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619281,-6.624619281,-6.624619281,-864.2611769,-864.2611769,-864.2611769,0,0,0,2138.423047,1634,69.12955651
917,2013-07-06,3010.850655,25000,2139.892702,7353.702574,3010.850655,3010.850655,1699.557671,1699.557671,1699.557671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-845.1822322,-845.1822322,-845.1822322,0,0,0,4710.408326,3513,65.91493522
918,2013-07-07,3012.392467,25000,690.9303808,5999.90009,3012.392467,3012.392467,444.9714499,444.9714499,444.9714499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-825.3960047,-825.3960047,-825.3960047,0,0,0,3457.363917,1931,20.95474276
919,2013-07-08,3013.93428,25000,-4071.180545,1169.256095,3013.93428,3013.93428,-4347.03658,-4347.03658,-4347.03658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-805.6296697,-805.6296697,-805.6296697,0,0,0,-1333.1023,0,#DIV/0!
920,2013-07-09,3015.476092,25000,-10.83807099,5360.538177,3015.476092,3015.476092,-393.4290202,-393.4290202,-393.4290202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-786.5468782,-786.5468782,-786.5468782,0,0,0,2622.047072,2665,98.38825785
921,2013-07-10,3017.017904,25000,-488.4568748,4622.503088,3017.017904,3017.017904,-983.0680096,-983.0680096,-983.0680096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-768.728467,-768.728467,-768.728467,0,0,0,2033.949895,1215,32.5967165
922,2013-07-11,3018.559716,25000,-722.5475665,4250.698145,3018.559716,3018.559716,-1198.509909,-1198.509909,-1198.509909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-752.6557659,-752.6557659,-752.6557659,0,0,0,1820.049807,1268,56.46294898
923,2013-07-12,3020.101529,25000,-457.8922605,4784.227657,3020.101529,3020.101529,-745.3216475,-745.3216475,-745.3216475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619277,-6.624619277,-6.624619277,-738.6970282,-738.6970282,-738.6970282,0,0,0,2274.779881,1074,-11.80445821
924,2013-07-13,3021.643341,25000,2290.228471,7395.833403,3021.643341,3021.643341,1817.642485,1817.642485,1817.642485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-727.0974182,-727.0974182,-727.0974182,0,0,0,4839.285825,2612,14.72872031
925,2013-07-14,3023.185153,25000,873.4367777,6201.37104,3023.185153,3023.185153,552.3945679,552.3945679,552.3945679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-717.9728867,-717.9728867,-717.9728867,0,0,0,3575.579721,1728,-6.920122744
926,2013-07-15,3024.726965,25000,-3867.107774,1361.480996,3024.726965,3024.726965,-4252.715062,-4252.715062,-4252.715062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-711.3081515,-711.3081515,-711.3081515,0,0,0,-1227.988096,0,#DIV/0!
927,2013-07-16,3026.268778,25000,91.05981632,5426.621427,3026.268778,3026.268778,-313.8410192,-313.8410192,-313.8410192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-706.9588772,-706.9588772,-706.9588772,0,0,0,2712.427758,4532,59.85056837
928,2013-07-17,3027.81059,25000,-646.7485857,4955.255377,3027.81059,3027.81059,-918.9975651,-918.9975651,-918.9975651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-704.6580225,-704.6580225,-704.6580225,0,0,0,2108.813025,1782,81.66032409
929,2013-07-18,3029.352402,25000,-646.4881329,4541.688192,3029.352402,3029.352402,-1149.88034,-1149.88034,-1149.88034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-704.0261961,-704.0261961,-704.0261961,0,0,0,1879.472062,1415,67.17511926
930,2013-07-19,3030.894214,25000,-443.647277,4871.635083,3030.894214,3030.894214,-711.2103573,-711.2103573,-711.2103573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619281,-6.624619281,-6.624619281,-704.5857381,-704.5857381,-704.5857381,0,0,0,2319.683857,1831,73.3105485
931,2013-07-20,3032.436027,25000,2198.287582,7453.54018,3032.436027,3032.436027,1838.961774,1838.961774,1838.961774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-705.7781283,-705.7781283,-705.7781283,0,0,0,4871.397801,3951,76.7046874
932,2013-07-21,3033.977839,25000,821.2057307,6056.2418,3033.977839,3033.977839,563.3832382,563.3832382,563.3832382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-706.9842165,-706.9842165,-706.9842165,0,0,0,3597.361077,3510,97.51108043
933,2013-07-22,3035.519651,25000,-3811.647219,1475.948816,3035.519651,3035.519651,-4248.953586,-4248.953586,-4248.953586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-707.5466762,-707.5466762,-707.5466762,0,0,0,-1213.433935,0,#DIV/0!
934,2013-07-23,3037.061463,25000,-1.107221061,5456.985906,3037.061463,3037.061463,-313.6761529,-313.6761529,-313.6761529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-706.794011,-706.794011,-706.794011,0,0,0,2723.38531,2323,82.76430003
935,2013-07-24,3038.603276,25000,-454.4748117,4879.077387,3038.603276,3038.603276,-918.4049266,-918.4049266,-918.4049266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-704.0653841,-704.0653841,-704.0653841,0,0,0,2120.198349,1800,82.21120284
936,2013-07-25,3040.145088,25000,-878.7434198,4347.773658,3040.145088,3040.145088,-1144.589652,-1144.589652,-1144.589652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-698.735508,-698.735508,-698.735508,0,0,0,1895.555436,2775,68.30830401
937,2013-07-26,3041.6869,25000,-191.5603892,4956.959436,3041.6869,3041.6869,-696.8634381,-696.8634381,-696.8634381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619297,-6.624619297,-6.624619297,-690.2388188,-690.2388188,-690.2388188,0,0,0,2344.823462,2140,90.42881019
938,2013-07-27,3043.228712,25000,2288.701246,7493.518473,3043.228712,3043.228712,1866.647734,1866.647734,1866.647734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-678.0921691,-678.0921691,-678.0921691,0,0,0,4909.876446,4025,78.01549203
939,2013-07-28,3044.770525,25000,1180.336,6293.513558,3044.770525,3044.770525,608.4521447,608.4521447,608.4521447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-661.91531,-661.91531,-661.91531,0,0,0,3653.222669,2295,40.81818435
940,2013-07-29,3046.312337,25000,-3650.349091,1525.421645,3046.312337,3046.312337,-4182.855395,-4182.855395,-4182.855395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-641.4484844,-641.4484844,-641.4484844,0,0,0,-1136.543058,0,#DIV/0!
941,2013-07-30,3047.854149,25000,229.4353511,5456.90079,3047.854149,3047.854149,-223.448677,-223.448677,-223.448677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-616.566535,-616.566535,-616.566535,0,0,0,2824.405472,4398,64.22022447
942,2013-07-31,3049.395961,25000,-559.725185,4983.155942,3049.395961,3049.395961,-801.628566,-801.628566,-801.628566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-587.2890235,-587.2890235,-587.2890235,0,0,0,2247.767395,3306,67.99054432
943,2013-08-01,3050.937774,25000,-340.9074401,4749.971687,3050.937774,3050.937774,-999.6401132,-999.6401132,-999.6401132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-553.7859697,-553.7859697,-553.7859697,0,0,0,2051.29766,4692,43.71904647
944,2013-08-02,3052.479586,25000,-230.8271918,5284.261458,3052.479586,3052.479586,-523.0035657,-523.0035657,-523.0035657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619286,-6.624619286,-6.624619286,-516.3789464,-516.3789464,-516.3789464,0,0,0,2529.47602,3399,74.41824125
945,2013-08-03,3054.021398,25000,2639.943342,7736.380271,3054.021398,3054.021398,2069.202504,2069.202504,2069.202504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-475.5373984,-475.5373984,-475.5373984,0,0,0,5123.223902,3885,68.12808488
946,2013-08-04,3055.56321,25000,1185.979849,6451.176192,3055.56321,3055.56321,838.4972593,838.4972593,838.4972593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-431.8701954,-431.8701954,-431.8701954,0,0,0,3894.06047,2828,62.30337802
947,2013-08-05,3057.105023,25000,-3332.18429,1845.843555,3057.105023,3057.105023,-3927.519483,-3927.519483,-3927.519483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-386.1125726,-386.1125726,-386.1125726,0,0,0,-870.4144603,0,#DIV/0!
948,2013-08-06,3058.646835,25000,510.477439,5775.255455,3058.646835,3058.646835,54.00910845,54.00910845,54.00910845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-339.1087496,-339.1087496,-339.1087496,0,0,0,3112.655943,3219,96.69636357
949,2013-08-07,3060.188647,25000,-151.5909618,5259.267606,3060.188647,3060.188647,-506.130196,-506.130196,-506.130196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-291.7906535,-291.7906535,-291.7906535,0,0,0,2554.058451,2476,96.84739697
950,2013-08-08,3061.730459,25000,-469.2583244,4820.099418,3061.730459,3061.730459,-691.0074389,-691.0074389,-691.0074389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-245.1532953,-245.1532953,-245.1532953,0,0,0,2370.72302,2820,84.06819221
951,2013-08-09,3063.272271,25000,294.3925463,5364.893821,3063.272271,3063.272271,-206.8520745,-206.8520745,-206.8520745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619289,-6.624619289,-6.624619289,-200.2274552,-200.2274552,-200.2274552,0,0,0,2856.420197,2422,82.06357568
952,2013-08-10,3064.814084,25000,2889.112478,8166.190077,3064.814084,3064.814084,2386.689479,2386.689479,2386.689479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-158.0504236,-158.0504236,-158.0504236,0,0,0,5451.503563,3120,25.2723217
953,2013-08-11,3066.355896,25000,1429.446366,6756.775985,3066.355896,3066.355896,1150.731838,1150.731838,1150.731838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-119.6356167,-119.6356167,-119.6356167,0,0,0,4217.087734,3137,65.56940599
954,2013-08-12,3067.897708,25000,-3196.936957,1960.78878,3067.897708,3067.897708,-3627.348841,-3627.348841,-3627.348841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-85.94193078,-85.94193078,-85.94193078,0,0,0,-559.4511327,0,#DIV/0!
955,2013-08-13,3069.43952,25000,824.9872307,5970.85019,3069.43952,3069.43952,335.2741359,335.2741359,335.2741359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-57.84372212,-57.84372212,-57.84372212,0,0,0,3404.713656,3696,92.11887598
956,2013-08-14,3070.981333,25000,-2.786901718,5545.341268,3070.981333,3070.981333,-250.4418418,-250.4418418,-250.4418418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-36.10229922,-36.10229922,-36.10229922,0,0,0,2820.539491,2483,86.40598103
957,2013-08-15,3072.523145,25000,3637.049626,8829.356903,3072.523145,3072.523145,3150.033847,3150.033847,3150.033847,0,0,0,0,0,0,0,0,0,3617.227774,3617.227774,3617.227774,0,0,0,0,0,0,3617.227774,3617.227774,3617.227774,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-21.33978301,-21.33978301,-21.33978301,0,0,0,6222.556992,4361,57.31352919
958,2013-08-16,3074.064957,25000,671.6016515,5853.088067,3074.064957,3074.064957,172.7187341,172.7187341,172.7187341,0,0,0,0,0,0,0,0,0,193.3594924,193.3594924,193.3594924,0,0,0,0,0,0,193.3594924,193.3594924,193.3594924,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619292,-6.624619292,-6.624619292,-14.01613905,-14.01613905,-14.01613905,0,0,0,3246.783691,2117,46.63279682
959,2013-08-17,3075.606769,25000,2980.568702,8138.238733,3075.606769,3075.606769,2530.329795,2530.329795,2530.329795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-14.41010773,-14.41010773,-14.41010773,0,0,0,5605.936564,3624,45.3108012
960,2013-08-18,3077.148582,25000,1856.440826,7045.750275,3077.148582,3077.148582,1247.762795,1247.762795,1247.762795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-22.60465923,-22.60465923,-22.60465923,0,0,0,4324.911377,2810,46.08856309
961,2013-08-19,3078.690394,25000,-3252.847546,2188.171791,3078.690394,3078.690394,-3579.884391,-3579.884391,-3579.884391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-38.47748105,-38.47748105,-38.47748105,0,0,0,-501.1939972,0,#DIV/0!
962,2013-08-20,3080.232206,25000,835.9156307,5947.062164,3080.232206,3080.232206,331.4209867,331.4209867,331.4209867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-61.69687136,-61.69687136,-61.69687136,0,0,0,3411.653193,2955,84.54642325
963,2013-08-21,3081.774018,25000,48.30113769,5262.054105,3081.774018,3081.774018,-306.062806,-306.062806,-306.062806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-91.72326347,-91.72326347,-91.72326347,0,0,0,2775.711212,1492,13.9603745
964,2013-08-22,3083.315831,25000,-131.3903512,5279.573945,3083.315831,3083.315831,-573.6705946,-573.6705946,-573.6705946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-127.8164511,-127.8164511,-127.8164511,0,0,0,2509.645236,1830,62.86091606
965,2013-08-23,3084.857643,25000,135.2560674,5480.218465,3084.857643,3084.857643,-175.6730432,-175.6730432,-175.6730432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619287,-6.624619287,-6.624619287,-169.0484239,-169.0484239,-169.0484239,0,0,0,2909.1846,1454,-0.081471783
966,2013-08-24,3086.399455,25000,3013.327164,8193.94464,3086.399455,3086.399455,2330.418339,2330.418339,2330.418339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-214.3215641,-214.3215641,-214.3215641,0,0,0,5416.817794,3700,53.59951908
967,2013-08-25,3087.941267,25000,1526.872428,6751.7564,3087.941267,3087.941267,1007.975657,1007.975657,1007.975657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-262.3917981,-262.3917981,-262.3917981,0,0,0,4095.916924,2945,60.91962906
968,2013-08-26,3089.48308,25000,-3197.341393,1915.599008,3089.48308,3089.48308,-3853.303066,-3853.303066,-3853.303066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-311.896156,-311.896156,-311.896156,0,0,0,-763.8199864,0,#DIV/0!
969,2013-08-27,3091.024892,25000,545.3364033,5831.225196,3091.024892,3091.024892,31.73380146,31.73380146,31.73380146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-361.3840566,-361.3840566,-361.3840566,0,0,0,3122.758693,3358,92.99460076
970,2013-08-28,3092.566704,25000,-226.4623536,5157.711561,3092.566704,3092.566704,-623.6910667,-623.6910667,-623.6910667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-214.3395425,-214.3395425,-214.3395425,-409.3515242,-409.3515242,-409.3515242,0,0,0,2468.875637,1811,63.67334967
971,2013-08-29,3094.108516,25000,-420.1143775,4818.004687,3094.108516,3094.108516,-900.1315938,-900.1315938,-900.1315938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-445.8541435,-445.8541435,-445.8541435,-454.2774503,-454.2774503,-454.2774503,0,0,0,2193.976923,1133,6.356847071
972,2013-08-30,3095.650329,25000,0.697550782,5093.399247,3095.650329,3095.650329,-501.2855637,-501.2855637,-501.2855637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.624619283,-6.624619283,-6.624619283,-494.6609444,-494.6609444,-494.6609444,0,0,0,2594.364765,2060,74.05996286
973,2013-08-31,3097.192141,25000,2566.997031,7969.476532,3097.192141,3097.192141,2015.681127,2015.681127,2015.681127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.739903,2544.739903,2544.739903,-529.0587756,-529.0587756,-529.0587756,0,0,0,5112.873268,4236,79.29949792
974,2013-09-01,3098.733953,25000,1102.294791,6242.840324,3098.733953,3098.733953,714.2455638,714.2455638,714.2455638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270.367455,1270.367455,1270.367455,-556.1218909,-556.1218909,-556.1218909,0,0,0,3812.979517,3777,99.0474049
975,2013-09-02,3100.275765,25000,-3704.621288,1716.473218,3100.275765,3100.275765,-4116.03692,-4116.03692,-4116.03692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3541.40691,-3541.40691,-3541.40691,-574.6300101,-574.6300101,-574.6300101,0,0,0,-1015.761155,0,#DIV/0!
976,2013-09-03,3101.817578,25000,280.5173843,5652.126293,3101.817578,3101.817578,-190.40548,-190.40548,-190.40548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.117858,393.117858,393.117858,-583.523338,-583.523338,-583.523338,0,0,0,2911.412098,4874,59.73352683
