year,avgTemp,minTemp,maxTemp,corona,result
20200621,26.1,19.5,32.7,14,1972.528856
20200623,27.3,23.2,31,5,1621.581454
20200624,22.3,19.9,26.3,6,857.2380095
20200625,21.6,20.1,23.4,11,221.3165435
20200626,21.8,19.2,25.7,9,823.7994086
20200627,24.1,20.4,29.6,17,2540.148744
20200628,25.2,21.5,30.1,17,1696.538347
20200630,20.1,18.4,23.1,7,1134.604325
20200701,21.1,18.1,24.3,9,730.3987318
20200703,25.5,21.6,30.6,12,587.1027521
20200704,24.2,20.4,29.5,7,2521.259711
20200705,23.8,19.9,27.6,16,1343.857184
20200707,24.1,22.1,28.1,3,979.0265112
20200708,25.5,21.3,30.4,10,481.1859012
20200710,24.5,22.7,27.7,8,388.6680859
20200711,25.8,22.2,30.2,8,2310.328313
20200712,23.5,21.7,26,7,1156.047874
20200714,20.3,17.2,24.3,7,774.4726741
20200718,26.1,22.8,31,6,1464.181887
20200719,24,20.6,26.6,10,701.2964472
20200725,24.3,22.3,29,11,1174.264106
20200726,25.4,21.6,29.6,7,428.347646
20200728,24.4,22.7,26.4,6,68.82881994
20200801,25.3,24.3,26.9,2,1631.144773
20200802,24.9,23.5,26.4,5,667.5284534
20200804,27,25,29.4,9,598.6832265
20200805,26.5,25.5,29.1,6,272.334224
20200807,24.3,22.6,26.1,9,550.4420763
20200808,24.2,22.7,26.1,17,2418.32416
20200809,24.9,23.7,25.8,13,1638.580203
20200811,24.6,22.4,27.3,6,1656.849204
20200812,27.2,23.5,31.3,15,1273.083191
20200813,28,26.3,30.3,26,483.2409544
20200814,27.1,26.5,28,32,1335.394512
20200815,26.1,25,27,74,4357.480627
20200816,27.4,25.3,30.8,146,3035.984756
20200818,27.5,24,31.9,132,2238.463008
20200819,27.1,23.6,31.4,151,1615.010584
20200820,27.7,25,31.7,135,815.382623
20200821,26.6,25.2,29.2,126,1423.326358
20200822,24.3,21.7,27.6,127,3565.639583
20200823,27,23,31,140,2278.400365
